Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Labels_char,PHID,PHIN,Formation_num,Formation_numsk,Pe_reg
3,C SH,LUKE G U,2784.5,74.4,0.5579999999999999,8.4,20.7,3.0,1,0.895,Nonmarine fine siltstone,16.5,24.9,13.0,13,3.167686792310932
3,C SH,LUKE G U,2785.0,74.77,0.5579999999999999,9.2,20.3,3.0,1,0.877,Nonmarine fine siltstone,15.700000000000001,24.9,13.0,13,3.188075945204119
3,C SH,LUKE G U,2785.5,75.13,0.5489999999999999,8.6,18.9,3.1,1,0.86,Nonmarine fine siltstone,14.599999999999998,23.2,13.0,13,3.2406638761656668
3,C SH,LUKE G U,2786.0,74.23,0.5489999999999999,8.9,17.95,3.2,1,0.8420000000000001,Nonmarine fine siltstone,13.5,22.4,13.0,13,3.2828173452876253
3,C SH,LUKE G U,2786.5,73.64,0.539,10.0,16.7,3.2,1,0.825,Nonmarine fine siltstone,11.7,21.7,13.0,13,3.343158279315964
3,C SH,LUKE G U,2787.0,74.34,0.5329999999999999,10.0,16.9,3.3,1,0.807,Nonmarine fine siltstone,11.899999999999999,21.9,13.0,13,3.335284718562861
3,C SH,LUKE G U,2787.5,74.26,0.53,8.9,17.65,3.3,1,0.789,Nonmarine fine siltstone,13.2,22.099999999999998,13.0,13,3.3002154448478143
3,C SH,LUKE G U,2788.0,73.78,0.53,6.7,18.75,3.2,1,0.772,Nonmarine fine siltstone,15.4,22.1,13.0,13,3.2447551867717626
3,C SH,LUKE G U,2788.5,73.38,0.53,5.7,18.45,3.2,1,0.754,Nonmarine fine siltstone,15.6,21.3,13.0,13,3.251739392619131
3,C SH,LUKE G U,2789.0,72.69,0.53,5.0,18.1,3.1,1,0.737,Nonmarine fine siltstone,15.600000000000001,20.6,13.0,13,3.263350137697348
3,C SH,LUKE G U,2789.5,73.82,0.521,5.8,16.3,3.1,1,0.7190000000000001,Nonmarine fine siltstone,13.4,19.2,13.0,13,3.338583272050165
3,C SH,LUKE G U,2790.0,77.1,0.493,7.6,15.5,3.2,1,0.7020000000000001,Nonmarine fine siltstone,11.7,19.3,13.0,13,3.3792984030678883
3,C SH,LUKE G U,2790.5,78.49,0.483,13.0,13.3,3.2,1,0.684,Nonmarine fine siltstone,6.800000000000001,19.8,13.0,13,3.499223453514424
3,C SH,LUKE G U,2791.0,78.59,0.465,14.3,14.25,3.3,1,0.667,Nonmarine fine siltstone,7.1,21.4,13.0,13,3.474392156801057
3,C SH,LUKE G U,2791.5,78.57,0.455,13.4,14.5,3.3,1,0.649,Nonmarine fine siltstone,7.8,21.2,13.0,13,3.461567502427569
3,C SH,LUKE G U,2792.0,76.44,0.436,13.1,14.45,3.4,1,0.632,Nonmarine fine siltstone,7.8999999999999995,21.0,13.0,13,3.47188461267503
3,C SH,LUKE G U,2792.5,74.66,0.42700000000000005,10.5,13.25,3.4,1,0.614,Nonmarine fine siltstone,8.0,18.5,13.0,13,3.509544351134301
3,C SH,LUKE G U,2793.0,74.76,0.418,10.1,13.45,3.4,1,0.596,Nonmarine fine siltstone,8.399999999999999,18.5,13.0,13,3.501350969829505
3,C SH,LUKE G U,2793.5,75.86,0.409,9.9,15.35,3.4,1,0.579,Nonmarine fine siltstone,10.399999999999999,20.3,13.0,13,3.4250322267094324
3,C SH,LUKE G U,2794.0,77.96,0.409,7.7,17.05,3.4,1,0.561,Nonmarine fine siltstone,13.200000000000001,20.900000000000002,13.0,13,3.3391808938023875
3,C SH,LUKE G U,2794.5,78.82,0.418,7.3,20.75,3.3,1,0.544,Nonmarine fine siltstone,17.1,24.4,13.0,13,3.1877225203913264
2,C SH,LUKE G U,2795.0,79.34,0.446,4.9,22.25,3.2,1,0.526,Nonmarine coarse siltstone,19.8,24.7,13.0,13,3.106640251040695
2,C SH,LUKE G U,2795.5,79.17,0.455,2.8,23.2,3.1,1,0.509,Nonmarine coarse siltstone,21.8,24.599999999999998,13.0,13,3.054949147276002
2,C SH,LUKE G U,2796.0,76.21,0.483,1.3,22.65,3.0,1,0.491,Nonmarine coarse siltstone,22.0,23.299999999999997,13.0,13,3.069354434563565
2,C SH,LUKE G U,2796.5,73.41,0.511,4.1,18.85,3.0,1,0.474,Nonmarine coarse siltstone,16.8,20.900000000000002,13.0,13,3.238389124157086
2,C SH,LUKE G U,2797.0,70.99,0.53,9.7,15.35,3.1,1,0.456,Nonmarine coarse siltstone,10.5,20.2,13.0,13,3.4145412223217813
2,C SH,LUKE G U,2797.5,72.14,0.5489999999999999,13.9,13.05,3.4,1,0.439,Nonmarine coarse siltstone,6.1000000000000005,20.0,13.0,13,3.5250868287407484
2,C SH,LUKE G U,2798.0,70.4,0.614,12.3,13.25,3.6,1,0.386,Nonmarine coarse siltstone,7.1,19.4,13.0,13,3.499302696667388
2,C SH,LUKE G U,2798.5,67.2,0.633,11.9,13.05,3.7,1,0.368,Nonmarine coarse siltstone,7.1000000000000005,19.0,13.0,13,3.5095927238089444
2,C SH,LUKE G U,2799.0,67.15,0.642,11.7,12.65,3.7,1,0.35100000000000003,Nonmarine coarse siltstone,6.800000000000001,18.5,13.0,13,3.522731798996278
2,C SH,LUKE G U,2799.5,66.51,0.6509999999999999,11.3,12.25,3.7,1,0.33299999999999996,Nonmarine coarse siltstone,6.6,17.9,13.0,13,3.536192737917206
2,C SH,LUKE G U,2800.0,66.45,0.6509999999999999,10.8,11.9,3.7,1,0.316,Nonmarine coarse siltstone,6.5,17.3,13.0,13,3.5474057170665914
2,C SH,LUKE G U,2800.5,67.8,0.6509999999999999,10.5,11.85,3.7,1,0.298,Nonmarine coarse siltstone,6.6,17.1,13.0,13,3.544400127961369
3,C SH,LUKE G U,2801.0,69.34,0.6509999999999999,10.1,12.05,3.7,1,0.281,Nonmarine fine siltstone,7.000000000000001,17.1,13.0,13,3.530406264177631
3,C SH,LUKE G U,2801.5,72.24,0.633,10.1,12.25,3.7,1,0.263,Nonmarine fine siltstone,7.2,17.3,13.0,13,3.5192440898671586
3,C SH,LUKE G U,2802.0,75.96,0.614,8.8,14.7,3.7,1,0.24600000000000002,Nonmarine fine siltstone,10.299999999999999,19.1,13.0,13,3.409457099367564
3,C SH,LUKE G U,2802.5,79.36,0.586,7.7,18.45,3.7,1,0.228,Nonmarine fine siltstone,14.6,22.3,13.0,13,3.2527527188315317
3,C SH,LUKE G U,2803.0,81.47,0.5670000000000001,0.4,24.1,3.5,1,0.21100000000000002,Nonmarine fine siltstone,23.900000000000002,24.3,13.0,13,2.983240133973596
3,C SH,LUKE G U,2803.5,78.28,0.5489999999999999,1.9,23.15,3.3,1,0.193,Nonmarine fine siltstone,22.2,24.099999999999998,13.0,13,3.043049312800399
3,C SH,LUKE G U,2804.0,75.1,0.53,3.0,20.4,3.0,1,0.175,Nonmarine fine siltstone,18.9,21.9,13.0,13,3.1711183435873362
3,C SH,LUKE G U,2804.5,75.6,0.511,5.7,18.55,2.9,1,0.158,Nonmarine fine siltstone,15.700000000000001,21.400000000000002,13.0,13,3.264282126300404
3,C SH,LUKE G U,2805.0,77.08,0.521,9.5,16.25,3.1,1,0.14,Nonmarine fine siltstone,11.5,21.0,13.0,13,3.373347446777419
3,C SH,LUKE G U,2805.5,78.66,0.521,9.8,15.9,3.3,1,0.12300000000000001,Nonmarine fine siltstone,11.0,20.8,13.0,13,3.3853149543715877
3,C SH,LUKE G U,2806.0,79.17,0.521,9.5,15.55,3.3,1,0.105,Nonmarine fine siltstone,10.8,20.3,13.0,13,3.396320809960554
3,C SH,LUKE G U,2806.5,79.34,0.53,8.1,15.35,3.1,1,0.08800000000000001,Nonmarine fine siltstone,11.3,19.4,13.0,13,3.3933363846019002
3,C SH,LUKE G U,2807.0,80.0,0.5379999999999999,1.6,19.0,2.7,1,0.07,Nonmarine fine siltstone,18.2,19.8,13.0,13,3.2055338311694457
3,C SH,LUKE G U,2807.5,79.37,0.562,-7.0,25.6,1.8,1,0.053,Nonmarine fine siltstone,29.1,22.1,13.0,13,2.8884871586858636
3,C SH,LUKE G U,2808.0,77.67,0.584,0.7,26.45,1.0,1,0.035,Nonmarine fine siltstone,26.099999999999998,26.8,13.0,13,2.9048308547008777
3,C SH,LUKE G U,2808.5,75.52,0.606,3.9,25.05,0.2,1,0.018000000000000002,Nonmarine fine siltstone,23.1,27.0,13.0,13,2.9818038548201313
8,C LM,LUKE G U,2810.5,21.76,0.997,11.1,0.55,3.4,2,0.956,Packstone-grainstone (limestone),-5.0,6.1,12.0,12,4.917303459077271
6,C LM,LUKE G U,2811.0,18.63,1.063,5.1,3.55,4.6,2,0.941,Wackestone (limestone),1.0,6.1,12.0,12,4.7557738724767935
6,C LM,LUKE G U,2811.5,22.29,1.109,2.9,5.15,4.6,2,0.9259999999999999,Wackestone (limestone),3.7,6.6000000000000005,12.0,12,4.659724214708211
6,C LM,LUKE G U,2812.0,26.95,1.137,3.4,5.5,4.5,2,0.912,Wackestone (limestone),3.8,7.2,12.0,12,4.631193180867786
6,C LM,LUKE G U,2812.5,32.25,1.137,3.6,5.6,4.3,2,0.897,Wackestone (limestone),3.8,7.3999999999999995,12.0,12,4.61488436148339
6,C LM,LUKE G U,2813.0,33.61,1.137,3.1,5.15,4.3,2,0.882,Wackestone (limestone),3.6000000000000005,6.7,12.0,12,4.626175133355031
6,C LM,LUKE G U,2813.5,35.08,1.109,2.8,4.7,4.5,2,0.868,Wackestone (limestone),3.3000000000000003,6.1,12.0,12,4.644432644698698
6,C LM,LUKE G U,2814.0,33.38,1.072,2.6,4.5,4.6,2,0.853,Wackestone (limestone),3.2,5.8,12.0,12,4.663932199917226
6,C LM,LUKE G U,2814.5,30.61,1.016,2.0,4.6,4.6,2,0.838,Wackestone (limestone),3.5999999999999996,5.6,12.0,12,4.6760260461308745
6,C LM,LUKE G U,2815.0,29.09,0.9790000000000001,1.2,5.0,4.6,2,0.8240000000000001,Wackestone (limestone),4.4,5.6,12.0,12,4.667625770319066
5,C LM,LUKE G U,2815.5,29.88,0.941,2.2,5.4,4.5,2,0.809,Mudstone (limestone),4.300000000000001,6.5,12.0,12,4.6648468280201705
5,C LM,LUKE G U,2816.0,34.23,0.932,4.3,5.15,4.3,2,0.794,Mudstone (limestone),3.0000000000000004,7.300000000000001,12.0,12,4.678910171685888
6,C LM,LUKE G U,2816.5,39.19,0.932,7.0,6.1,4.3,2,0.779,Wackestone (limestone),2.5999999999999996,9.6,12.0,12,4.646170581409481
6,C LM,LUKE G U,2817.0,43.79,0.932,9.1,6.55,4.3,2,0.765,Wackestone (limestone),2.0,11.1,12.0,12,4.6301362253980844
6,C LM,LUKE G U,2817.5,51.07,0.932,8.4,6.9,4.2,2,0.75,Wackestone (limestone),2.7,11.100000000000001,12.0,12,4.5929728399874605
6,C LM,LUKE G U,2818.0,49.55,0.955,5.7,5.75,4.2,2,0.735,Wackestone (limestone),2.9,8.6,12.0,12,4.620376959971834
6,C LM,LUKE G U,2818.5,42.49,0.9790000000000001,3.5,4.85,4.3,2,0.721,Wackestone (limestone),3.0999999999999996,6.6,12.0,12,4.655695589337655
6,C LM,LUKE G U,2819.0,48.45,1.0070000000000001,3.5,5.05,4.4,2,0.706,Wackestone (limestone),3.3,6.8,12.0,12,4.6264127649244005
6,C LM,LUKE G U,2819.5,54.59,1.044,3.9,5.45,4.4,2,0.691,Wackestone (limestone),3.5,7.4,12.0,12,4.589433251235686
6,C LM,LUKE G U,2820.0,56.75,1.053,3.5,5.45,4.5,2,0.6759999999999999,Wackestone (limestone),3.7,7.2,12.0,12,4.579642168337729
6,C LM,LUKE G U,2820.5,48.11,1.044,2.8,5.5,4.7,2,0.662,Wackestone (limestone),4.1,6.9,12.0,12,4.598585957321476
6,C LM,LUKE G U,2821.0,41.37,1.016,2.3,5.65,4.7,2,0.647,Wackestone (limestone),4.5,6.800000000000001,12.0,12,4.613931087429694
6,C LM,LUKE G U,2821.5,40.62,0.997,1.8,6.0,4.8,2,0.632,Wackestone (limestone),5.1,6.9,12.0,12,4.603530359470148
6,C LM,LUKE G U,2822.0,43.16,0.988,1.7,6.35,4.8,2,0.618,Wackestone (limestone),5.5,7.199999999999999,12.0,12,4.584746390344895
6,C LM,LUKE G U,2822.5,46.73,0.9690000000000001,2.6,7.1,4.7,2,0.603,Wackestone (limestone),5.8,8.4,12.0,12,4.5561045638447615
6,C LM,LUKE G U,2823.0,51.04,0.96,3.7,8.15,4.5,2,0.588,Wackestone (limestone),6.300000000000001,10.0,12.0,12,4.51285316300049
6,C LM,LUKE G U,2823.5,54.56,0.9790000000000001,3.6,8.2,4.2,2,0.574,Wackestone (limestone),6.3999999999999995,10.0,12.0,12,4.497220338210912
6,C LM,LUKE G U,2824.0,53.58,1.0070000000000001,3.4,7.8,3.9,2,0.5589999999999999,Wackestone (limestone),6.1,9.5,12.0,12,4.508699182411802
6,C LM,LUKE G U,2824.5,50.0,1.081,2.5,6.75,3.8,2,0.544,Wackestone (limestone),5.5,8.0,12.0,12,4.538257837937888
6,C LM,LUKE G U,2825.0,46.51,1.1,0.7,5.35,3.8,2,0.529,Wackestone (limestone),5.0,5.699999999999999,12.0,12,4.587348325106425
6,C LM,LUKE G U,2825.5,41.43,1.109,0.6,5.3,3.9,2,0.515,Wackestone (limestone),5.0,5.6,12.0,12,4.600708628612903
6,C LM,LUKE G U,2826.0,40.19,1.081,0.6,5.4,3.9,2,0.5,Wackestone (limestone),5.1000000000000005,5.7,12.0,12,4.606559548169085
6,C LM,LUKE G U,2826.5,42.42,1.025,1.0,5.6,3.8,2,0.485,Wackestone (limestone),5.1,6.1,12.0,12,4.607809333524562
6,C LM,LUKE G U,2827.0,61.67,1.025,3.7,7.05,3.9,2,0.47100000000000003,Wackestone (limestone),5.199999999999999,8.9,12.0,12,4.517329025539963
6,C LM,LUKE G U,2827.5,87.35,1.054,4.9,7.65,3.9,2,0.456,Wackestone (limestone),5.2,10.100000000000001,12.0,12,4.427261161058484
6,C LM,LUKE G U,2828.0,105.98,1.072,6.3,8.35,4.0,2,0.441,Wackestone (limestone),5.199999999999999,11.5,12.0,12,4.355702749289213
4,C LM,LUKE G U,2828.5,130.0,1.063,6.4,8.3,4.3,2,0.426,Marine siltstone and shale,5.1000000000000005,11.5,12.0,12,4.296673815490642
4,C LM,LUKE G U,2829.0,165.0,1.044,0.8,5.2,4.4,2,0.41200000000000003,Marine siltstone and shale,4.8,5.6000000000000005,12.0,12,4.2936587465661855
4,C LM,LUKE G U,2829.5,120.0,1.0070000000000001,1.1,4.95,4.5,2,0.397,Marine siltstone and shale,4.4,5.5,12.0,12,4.4337378382932595
6,C LM,LUKE G U,2830.0,105.14,0.988,1.7,4.95,4.6,2,0.382,Wackestone (limestone),4.1000000000000005,5.8,12.0,12,4.481729153539201
6,C LM,LUKE G U,2830.5,100.12,0.96,3.0,5.3,4.6,2,0.368,Wackestone (limestone),3.8,6.8,12.0,12,4.496143871348812
6,C LM,LUKE G U,2831.0,123.09,0.9129999999999999,5.1,6.65,4.6,2,0.353,Wackestone (limestone),4.1000000000000005,9.2,12.0,12,4.405945437014786
4,C LM,LUKE G U,2831.5,165.0,0.8759999999999999,5.9,8.45,4.4,2,0.33799999999999997,Marine siltstone and shale,5.499999999999999,11.399999999999999,12.0,12,4.237129096406618
4,C LM,LUKE G U,2832.0,172.0,0.857,9.0,10.8,4.4,2,0.324,Marine siltstone and shale,6.300000000000001,15.3,12.0,12,4.150623680202613
4,C LM,LUKE G U,2832.5,145.0,0.857,8.8,11.3,4.3,2,0.309,Marine siltstone and shale,6.9,15.700000000000001,12.0,12,4.202149198086393
6,C LM,LUKE G U,2833.0,105.0,0.988,7.7,11.85,4.3,2,0.294,Wackestone (limestone),8.0,15.7,12.0,12,4.252482417783193
6,C LM,LUKE G U,2833.5,85.77,0.997,8.5,11.15,4.3,2,0.27899999999999997,Wackestone (limestone),6.9,15.4,12.0,12,4.334863103488224
6,C LM,LUKE G U,2834.0,58.49,0.988,1.2,5.6,4.5,2,0.265,Wackestone (limestone),5.0,6.199999999999999,12.0,12,4.5809552400496925
6,C LM,LUKE G U,2834.5,47.01,0.9690000000000001,2.0,4.1,4.7,2,0.25,Wackestone (limestone),3.0999999999999996,5.1,12.0,12,4.680081165664159
3,C LM,LUKE G U,2835.0,44.86,0.9129999999999999,2.1,3.95,4.8,1,0.235,Nonmarine fine siltstone,2.9000000000000004,5.0,12.0,12,3.7813326663966005
3,C LM,LUKE G U,2835.5,45.57,0.727,-1.4,5.8,4.7,1,0.221,Nonmarine fine siltstone,6.5,5.1,12.0,12,3.7247658699446
3,C LM,LUKE G U,2836.0,48.45,0.642,-5.6,9.0,4.5,1,0.20600000000000002,Nonmarine fine siltstone,11.8,6.2,12.0,12,3.5833085243350724
3,C LM,LUKE G U,2836.5,55.62,0.605,-15.4,18.1,3.9,1,0.191,Nonmarine fine siltstone,25.8,10.400000000000002,12.0,12,3.1527086841487746
3,C LM,LUKE G U,2837.0,68.54,0.465,-11.8,22.5,3.4,1,0.17600000000000002,Nonmarine fine siltstone,28.4,16.6,12.0,12,2.9991812756714644
3,C LM,LUKE G U,2837.5,77.15,0.418,-8.0,25.0,2.7,1,0.162,Nonmarine fine siltstone,29.0,21.0,12.0,12,2.9129925729905968
3,C LM,LUKE G U,2838.0,81.46,0.423,-2.4,24.4,2.5,1,0.147,Nonmarine fine siltstone,25.599999999999998,23.2,12.0,12,2.9603181229722386
3,C LM,LUKE G U,2838.5,80.74,0.436,1.8,24.7,2.4,1,0.132,Nonmarine fine siltstone,23.8,25.599999999999998,12.0,12,2.975046288443103
3,C LM,LUKE G U,2839.0,83.61,0.5670000000000001,12.2,29.4,2.4,1,0.11800000000000001,Nonmarine fine siltstone,23.299999999999997,35.5,12.0,12,2.8219128587071216
3,C LM,LUKE G U,2839.5,84.33,0.642,11.0,28.5,2.4,1,0.10300000000000001,Nonmarine fine siltstone,23.0,34.0,12.0,12,2.831987051679734
8,C LM,LUKE G U,2840.0,79.48,0.6890000000000001,7.7,26.15,2.5,2,0.07400000000000001,Packstone-grainstone (limestone),22.299999999999997,30.0,12.0,12,3.830277165773027
8,C LM,LUKE G U,2840.5,62.88,0.6890000000000001,12.6,23.7,2.7,2,0.059000000000000004,Packstone-grainstone (limestone),17.4,30.0,12.0,12,4.002522027204442
8,C LM,LUKE G U,2841.0,41.04,0.633,13.7,10.65,3.2,2,0.044000000000000004,Packstone-grainstone (limestone),3.8000000000000007,17.5,12.0,12,4.592364990120694
8,C LM,LUKE G U,2841.5,33.99,0.5670000000000001,3.2,3.9,3.8,2,0.028999999999999998,Packstone-grainstone (limestone),2.3,5.5,12.0,12,4.823385313873704
8,C LM,LUKE G U,2842.0,30.81,0.493,3.0,4.2,4.9,2,0.015,Packstone-grainstone (limestone),2.7,5.7,12.0,12,4.83511894350373
1,A1 SH,KIMZEY A,2918.5,73.816,0.769,5.226,11.347999999999999,,1,1.0,Nonmarine sandstone,8.735,13.960999999999999,1.0,1,3.1541143532366305
1,A1 SH,KIMZEY A,2919.0,75.118,0.627,8.198,13.164000000000001,,1,0.978,Nonmarine sandstone,9.065000000000001,17.263,1.0,1,3.129574741204671
1,A1 SH,KIMZEY A,2919.5,72.434,0.535,10.867,15.0755,,1,0.956,Nonmarine sandstone,9.642,20.509,1.0,1,3.0992399113643003
2,A1 SH,KIMZEY A,2920.0,66.161,0.568,4.566,16.905,,1,0.9329999999999999,Nonmarine coarse siltstone,14.622000000000002,19.188000000000002,1.0,1,2.99741945488786
2,A1 SH,KIMZEY A,2920.5,63.104,0.65,2.083,15.8835,,1,0.9109999999999999,Nonmarine coarse siltstone,14.841999999999999,16.925,1.0,1,3.0128210017775037
1,A1 SH,KIMZEY A,2921.0,61.708,0.732,4.292,12.036,,1,0.889,Nonmarine sandstone,9.89,14.181999999999999,1.0,1,3.164755078979571
2,A1 SH,KIMZEY A,2921.5,60.478,0.688,4.236000000000001,10.908,,1,0.867,Nonmarine coarse siltstone,8.79,13.026,1.0,1,3.22205801113633
1,A1 SH,KIMZEY A,2922.0,58.876000000000005,0.6829999999999999,2.449,12.1045,,1,0.8440000000000001,Nonmarine sandstone,10.879999999999999,13.329,1.0,1,3.169705159922397
1,A1 SH,KIMZEY A,2922.5,56.785,0.753,2.311,12.9165,,1,0.8220000000000001,Nonmarine sandstone,11.761,14.072,1.0,1,3.1281830135291546
1,A1 SH,KIMZEY A,2923.0,54.551,0.759,0.748,13.147,,1,0.8,Nonmarine sandstone,12.773,13.521,1.0,1,3.114465850546461
1,A1 SH,KIMZEY A,2923.5,55.816,0.802,0.10099999999999999,14.3515,,1,0.778,Nonmarine sandstone,14.301,14.402,1.0,1,3.0511294006342493
3,A1 SH,KIMZEY A,2924.0,59.263000000000005,0.759,0.9359999999999999,16.575,,1,0.7559999999999999,Nonmarine fine siltstone,16.107,17.043,1.0,1,2.9699422407282996
3,A1 SH,KIMZEY A,2924.5,62.968999999999994,0.42100000000000004,1.5130000000000001,17.7715,,1,0.733,Nonmarine fine siltstone,17.015,18.528,1.0,1,2.990054548164334
1,A1 SH,KIMZEY A,2925.0,65.403,0.33,5.722,23.48,,1,0.711,Nonmarine sandstone,20.619,26.341,1.0,1,2.806730399599543
3,A1 SH,KIMZEY A,2925.5,67.745,0.285,6.9879999999999995,25.213,,1,0.6890000000000001,Nonmarine fine siltstone,21.719,28.707,1.0,1,2.750927330658654
3,A1 SH,KIMZEY A,2926.0,68.45,0.35,5.392,27.221,,1,0.667,Nonmarine fine siltstone,24.525,29.917,1.0,1,2.646750874063459
3,A1 SH,KIMZEY A,2926.5,68.727,0.475,5.888,30.11,,1,0.644,Nonmarine fine siltstone,27.166,33.054,1.0,1,2.5097014103669544
2,A1 SH,KIMZEY A,2927.0,66.604,0.677,11.995,16.2725,,1,0.622,Nonmarine coarse siltstone,10.275000000000002,22.27,1.0,1,3.0548186104741837
2,A1 SH,KIMZEY A,2927.5,63.92,0.721,7.922999999999999,12.4755,,1,0.6,Nonmarine coarse siltstone,8.514000000000001,16.437,1.0,1,3.1761150080749214
2,A1 SH,KIMZEY A,2928.0,58.266999999999996,0.737,7.922999999999999,10.7705,,1,0.578,Nonmarine coarse siltstone,6.809000000000001,14.732,1.0,1,3.2553315668757317
2,A1 SH,KIMZEY A,2928.5,56.916000000000004,0.677,6.987,9.7525,,1,0.556,Nonmarine coarse siltstone,6.2589999999999995,13.245999999999999,1.0,1,3.306435822729061
2,A1 SH,KIMZEY A,2929.0,56.618,0.65,6.492000000000001,9.395,,1,0.5329999999999999,Nonmarine coarse siltstone,6.148999999999999,12.641,1.0,1,3.3245883954973428
2,A1 SH,KIMZEY A,2929.5,60.636,0.639,6.602,10.055,,1,0.511,Nonmarine coarse siltstone,6.754,13.356,1.0,1,3.2917205025953677
3,A1 SH,KIMZEY A,2930.0,61.96,0.606,6.602,10.495,,1,0.489,Nonmarine fine siltstone,7.193999999999999,13.796,1.0,1,3.278683165394889
3,A1 SH,KIMZEY A,2930.5,64.962,0.59,6.327999999999999,11.293,,1,0.467,Nonmarine fine siltstone,8.129,14.456999999999999,1.0,1,3.2417206859535352
3,A1 SH,KIMZEY A,2931.0,67.517,0.563,7.098,12.118,,1,0.444,Nonmarine fine siltstone,8.569,15.667,1.0,1,3.2139708533205353
3,A1 SH,KIMZEY A,2931.5,68.959,0.552,8.308,12.118,,1,0.42200000000000004,Nonmarine fine siltstone,7.964,16.272,1.0,1,3.2209166396909943
3,A1 SH,KIMZEY A,2932.0,66.30199999999999,0.552,8.472999999999999,11.7055,,1,0.4,Nonmarine fine siltstone,7.469000000000001,15.942,1.0,1,3.2459188278346898
3,A1 SH,KIMZEY A,2932.5,61.403999999999996,0.59,8.033,10.9355,,1,0.37799999999999995,Nonmarine fine siltstone,6.919,14.951999999999998,1.0,1,3.2788913807386573
2,A1 SH,KIMZEY A,2933.0,56.906000000000006,0.623,6.2170000000000005,10.4675,,1,0.35600000000000004,Nonmarine coarse siltstone,7.358999999999999,13.576,1.0,1,3.291203393434206
2,A1 SH,KIMZEY A,2933.5,55.656000000000006,0.655,5.612,11.045,,1,0.33299999999999996,Nonmarine coarse siltstone,8.239,13.850999999999999,1.0,1,3.2618355785314
2,A1 SH,KIMZEY A,2934.0,55.94,0.639,6.218,11.677999999999999,,1,0.311,Nonmarine coarse siltstone,8.568999999999999,14.786999999999999,1.0,1,3.24423108424525
2,A1 SH,KIMZEY A,2934.5,58.333999999999996,0.617,8.142999999999999,13.0815,,1,0.289,Nonmarine coarse siltstone,9.010000000000002,17.153,1.0,1,3.2005058155495956
2,A1 SH,KIMZEY A,2935.0,59.547,0.59,9.793,14.0715,,1,0.267,Nonmarine coarse siltstone,9.175,18.968,1.0,1,3.1754658818502772
2,A1 SH,KIMZEY A,2935.5,62.762,0.601,9.958,14.154000000000002,,1,0.244,Nonmarine coarse siltstone,9.175,19.133000000000003,1.0,1,3.1630619598141747
2,A1 SH,KIMZEY A,2936.0,65.695,0.633,9.408,13.549000000000001,,1,0.222,Nonmarine coarse siltstone,8.845000000000002,18.253,1.0,1,3.169269427010329
2,A1 SH,KIMZEY A,2936.5,70.578,0.633,10.399000000000001,11.5135,,1,0.2,Nonmarine coarse siltstone,6.314,16.713,1.0,1,3.24315566941552
2,A1 SH,KIMZEY A,2937.0,73.069,0.601,10.206,11.499,,1,0.17800000000000002,Nonmarine coarse siltstone,6.396000000000001,16.602,1.0,1,3.2433918222950067
3,A1 SH,KIMZEY A,2937.5,74.041,0.623,10.894,12.091,,1,0.156,Nonmarine fine siltstone,6.643999999999999,17.538,1.0,1,3.2179324779346477
3,A1 SH,KIMZEY A,2938.0,74.03699999999999,0.732,11.389000000000001,12.6135,,1,0.133,Nonmarine fine siltstone,6.919,18.308,1.0,1,3.1779245899479207
3,A1 SH,KIMZEY A,2938.5,72.422,0.737,12.27,13.329,,1,0.111,Nonmarine fine siltstone,7.194000000000001,19.464,1.0,1,3.1593994697319703
3,A1 SH,KIMZEY A,2939.0,71.318,0.532,12.819,15.3095,,1,0.08900000000000001,Nonmarine fine siltstone,8.899999999999999,21.719,1.0,1,3.1328134115924113
3,A1 SH,KIMZEY A,2939.5,68.421,0.43200000000000005,12.6,16.41,,1,0.067,Nonmarine fine siltstone,10.11,22.71,1.0,1,3.118083792407909
3,A1 SH,KIMZEY A,2940.0,66.15,0.44299999999999995,15.571,18.9405,,1,0.044000000000000004,Nonmarine fine siltstone,11.155000000000001,26.726,1.0,1,3.0422180984545792
3,A1 SH,KIMZEY A,2940.5,60.516999999999996,0.525,14.47,20.096,,1,0.022000000000000002,Nonmarine fine siltstone,12.861,27.331,1.0,1,2.9879118619825196
6,A1 LM,KIMZEY A,2941.0,57.391000000000005,0.653,9.262,18.024,,1,1.0,Wackestone (limestone),13.393,22.655,0.0,0,2.9605668736370436
8,A1 LM,KIMZEY A,2941.5,47.916000000000004,0.8190000000000001,15.681,13.4935,,2,0.988,Packstone-grainstone (limestone),5.653,21.334,0.0,0,4.0929624753224125
8,A1 LM,KIMZEY A,2942.0,38.771,0.966,11.664000000000001,12.311,,2,0.976,Packstone-grainstone (limestone),6.478999999999999,18.143,0.0,0,4.106823252452722
8,A1 LM,KIMZEY A,2942.5,34.811,1.1840000000000002,5.178,7.796,,2,0.9640000000000001,Packstone-grainstone (limestone),5.207000000000001,10.385,0.0,0,4.206578948485038
8,A1 LM,KIMZEY A,2943.0,34.846,1.364,3.576,6.176,,2,0.9520000000000001,Packstone-grainstone (limestone),4.388,7.964,0.0,0,4.221530549522934
8,A1 LM,KIMZEY A,2943.5,39.205999999999996,1.402,1.9809999999999999,6.5885,,2,0.94,Packstone-grainstone (limestone),5.598,7.579,0.0,0,4.175715637073607
